MASP2,0
MASP1,0
MAS1,0
MARVELD2,0
MARS2,0
MARS1,0
MARK1,0
MAPT,0
MAPRE2,0
MAPKBP1,0
MAPK8IP1,0
MAP3K15,0
MAPK7,0
MAPK1,0
MAP7D3,0
MAP7D1,0
MAP6,0
MAP4K2,0
MAP3K7,0
MAP3K6,0
MAP3K4,0
MAP3K3,0
MAP3K20,0
MAGEE1,0
MAGED1,0
MICAL2,0
MAGEC3,0
LY6E,0
LXN,0
LUZP1,0
LURAP1,0
LTN1,0
LTK,0
LTF,0
LTBR,0
LTBP4,0
LTBP3,0
LTBP2,0
LTBP1,0
LTB4R2,0
LTA4H,0
LSS,0
LSR,0
LSG1,0
LRWD1,0
LRTM1,0
LRSAM1,0
LRRTM1,0
LRRN3,0
LRRN1,0
LRRK2,0
LRRK1,0
LY75,0
LY9,0
LYPD3,0
MADD,0
MAGEC2,0
MAGEC1,0
MAGEB3,0
MAGEB2,0
MAGEB16,0
MAGEB1,0
MAGEA4,0
MAG,0
MAFB,0
MAF,0
MAEL,0
MAD1L1,0
LYPLA1,0
MACROD2,0
MACF1,0
MAB21L2,0
LZTS1,0
LZTR1,0
LZTFL1,0
LYZ,0
LYST,0
LYRM7,0
LYRM4,0
LYPLAL1,0
MAST2,0
MAST3,0
MAST4,0
MASTL,0
MESD,0
MERTK,0
MEPE,0
MEOX1,0
MEN1,0
MELTF,0
MELK,0
MEIS2,0
MEIOB,0
MEI1,0
MEGF8,0
MEGF6,0
MEGF10,0
MEFV,0
MEF2C,0
MEF2A,0
MED4,0
MED30,0
MED25,0
MED24,0
MED17,0
MED13L,0
MED13,0
MED12L,0
MED12,0
MESP1,0
MESP2,0
MET,0
MFSD9,0
MICAL1,0
MIB2,0
MIA3,0
MIA2,0
MGP,0
MGMT,0
MGME1,0
MGAT4A,0
MGAT2,0
MGAM,0
MGA,0
MFSD8,0
METRNL,0
MFSD6L,0
MFSD6,0
MFSD2A,0
MFRP,0
MFN2,0
MFHAS1,0
MFGE8,0
MFF,0
