fe_mode,panel,model,thr_mode,threshold,train_f1,train_precision,train_recall,train_mcc,test_f1_5050,test_precision_5050,test_recall_5050,test_mcc_5050,test_f1_8020_mean,test_f1_8020_std,test_f1_8020_lo,test_f1_8020_hi,n_test
with_fe,KANSER,nn,mcc_8020,0.46,0.7351724137931035,0.7691197691197691,0.7040951122853368,0.47028635199964375,0.8661417322834646,0.9090909090909091,0.8270676691729323,0.61609713138381,0.6378324959839723,0.0471966339192499,0.5555555555555556,0.7245731707317072,193
with_fe,KANSER,dnn,f1_raw,0.38,0.7660606060606061,0.7077267637178052,0.8348745046235139,0.4667627158286892,0.9063670411985019,0.9029850746268657,0.9097744360902256,0.6963439517582013,0.6535733946323551,0.03563309839988107,0.6,0.6976744186046512,193
with_fe,KANSER,dnn,f1_8020,0.53,0.6921348314606741,0.7993079584775087,0.6103038309114928,0.44933721021466627,0.8085106382978723,0.9313725490196079,0.7142857142857143,0.5541216193450306,0.6465439623684405,0.07154162737247984,0.5333333333333333,0.7777777777777778,193
with_fe,KANSER,dnn,mcc_8020,0.53,0.6921348314606741,0.7993079584775087,0.6103038309114928,0.44933721021466627,0.8085106382978723,0.9313725490196079,0.7142857142857143,0.5541216193450306,0.6465439623684405,0.07154162737247984,0.5333333333333333,0.7777777777777778,193
with_fe,KANSER,nn_ft,f1_raw,0.4,0.8616600790513834,0.859395532194481,0.8639365918097754,0.707939759556761,0.9029850746268657,0.8962962962962963,0.9097744360902256,0.6828896861563444,0.6342422253488618,0.03820947276293036,0.55,0.6818181818181818,193
with_fe,KANSER,nn_ft,f1_8020,0.48,0.8370786516853933,0.8935532233883059,0.7873183619550859,0.6847391693981171,0.8674698795180723,0.9310344827586207,0.8120300751879699,0.6415091464545565,0.6834908715487462,0.05509611505367324,0.5625,0.7567567567567568,193
with_fe,KANSER,nn_ft,mcc_8020,0.48,0.8370786516853933,0.8935532233883059,0.7873183619550859,0.6847391693981171,0.8674698795180723,0.9310344827586207,0.8120300751879699,0.6415091464545565,0.6834908715487462,0.05509611505367324,0.5625,0.7567567567567568,193
with_fe,KANSER,dnn_ft,f1_raw,0.41,0.8387893761581223,0.7877030162412993,0.8969616908850726,0.6414075220625605,0.9117647058823529,0.8920863309352518,0.9323308270676691,0.7035454494853439,0.6324693495198317,0.03314876282783224,0.5714285714285714,0.6666666666666666,193
with_fe,KANSER,dnn_ft,f1_8020,0.53,0.7524904214559387,0.8959854014598541,0.6486129458388376,0.581689151415142,0.8305084745762712,0.9514563106796117,0.7368421052631579,0.6063355052627076,0.7045931758533996,0.07602452544157691,0.5304232804232804,0.8155080213903743,193
with_fe,KANSER,dnn_ft,mcc_8020,0.53,0.7524904214559387,0.8959854014598541,0.6486129458388376,0.581689151415142,0.8305084745762712,0.9514563106796117,0.7368421052631579,0.6063355052627076,0.7045931758533996,0.07602452544157691,0.5304232804232804,0.8155080213903743,193
with_fe,KANSER,stack_lr,f1_raw,0.48,0.8664021164021164,0.8675496688741722,0.8652575957727873,0.7191751171822456,0.9298892988929889,0.9130434782608695,0.9473684210526315,0.7663290712711794,0.6901393728222996,0.0244438435441318,0.65,0.7142857142857143,193
with_fe,KANSER,stack_lr,f1_8020,0.64,0.8435087719298245,0.8997005988023952,0.7939233817701453,0.6971309429556192,0.9034749034749034,0.9285714285714286,0.8796992481203008,0.7094514334258657,0.7164106524106524,0.03322324422519711,0.6666666666666666,0.7692307692307693,193
with_fe,KANSER,stack_lr,mcc_8020,0.64,0.8435087719298245,0.8997005988023952,0.7939233817701453,0.6971309429556192,0.9034749034749034,0.9285714285714286,0.8796992481203008,0.7094514334258657,0.7164106524106524,0.03322324422519711,0.6666666666666666,0.7692307692307693,193
with_fe,KANSER,stack_gbm,f1_raw,0.42,0.9000644745325597,0.8790931989924433,0.9220607661822986,0.7849733166480578,0.9236363636363636,0.8943661971830986,0.9548872180451128,0.7399320189319244,0.644562569213732,0.024206091978963007,0.5789036544850498,0.6666666666666666,193
with_fe,KANSER,stack_gbm,f1_8020,0.77,0.8634686346863468,0.9782608695652174,0.7727873183619551,0.764069480900085,0.8617886178861789,0.9380530973451328,0.7969924812030075,0.6391961945472219,0.7050353180504983,0.05597494523664987,0.5806451612903226,0.7777777777777778,193
with_fe,KANSER,stack_gbm,mcc_8020,0.77,0.8634686346863468,0.9782608695652174,0.7727873183619551,0.764069480900085,0.8617886178861789,0.9380530973451328,0.7969924812030075,0.6391961945472219,0.7050353180504983,0.05597494523664987,0.5806451612903226,0.7777777777777778,193
with_fe,PAH,lightgbm,f1_raw,0.28,0.8068965517241379,0.7304890738813735,0.9011553273427471,0.5363033671924852,0.9325153374233128,0.8786127167630058,0.9934640522875817,0.4989484483515106,0.4280780780780781,0.013063063063063067,0.3888888888888889,0.43243243243243246,184
with_fe,PAH,lightgbm,f1_8020,0.71,0.770949720670391,0.8453292496171516,0.7086007702182285,0.5548425996635968,0.8866666666666667,0.9047619047619048,0.869281045751634,0.3900303330031654,0.46864623805313466,0.06377168443059947,0.3217948717948718,0.5333333333333333,184
with_fe,PAH,lightgbm,mcc_8020,0.71,0.770949720670391,0.8453292496171516,0.7086007702182285,0.5548425996635968,0.8866666666666667,0.9047619047619048,0.869281045751634,0.3900303330031654,0.46864623805313466,0.06377168443059947,0.3217948717948718,0.5333333333333333,184
with_fe,PAH,catboost,f1_raw,0.4,0.8137432188065099,0.7670454545454546,0.8664955070603337,0.5666815374060165,0.9182389937106918,0.8848484848484849,0.954248366013072,0.41985711171376466,0.4304281894576011,0.03410149907096174,0.32400568181818185,0.45714285714285713,184
with_fe,PAH,catboost,f1_8020,0.6,0.7633802816901408,0.8455538221528861,0.6957637997432606,0.5459560370659523,0.882943143812709,0.9041095890410958,0.8627450980392157,0.3801367197712999,0.4684391225632605,0.06700205882366686,0.25523076923076926,0.5333333333333333,184
with_fe,PAH,catboost,mcc_8020,0.6,0.7633802816901408,0.8455538221528861,0.6957637997432606,0.5459560370659523,0.882943143812709,0.9041095890410958,0.8627450980392157,0.3801367197712999,0.4684391225632605,0.06700205882366686,0.25523076923076926,0.5333333333333333,184
with_fe,PAH,nn,f1_raw,0.32,0.768969422423556,0.6879432624113475,0.8716302952503209,0.4322914909919277,0.9151515151515152,0.8531073446327684,0.9869281045751634,0.2899967357954577,0.3762137049941927,0.012832395157148539,0.34146341463414637,0.38095238095238093,184
with_fe,PAH,nn,f1_8020,0.43,0.7486979166666666,0.7595772787318362,0.7381258023106547,0.4596884687810988,0.8846153846153846,0.8679245283018868,0.9019607843137255,0.24527567465267522,0.3914497415673887,0.040995947089428594,0.29411764705882354,0.43243243243243246,184
with_fe,PAH,nn,mcc_8020,0.43,0.7486979166666666,0.7595772787318362,0.7381258023106547,0.4596884687810988,0.8846153846153846,0.8679245283018868,0.9019607843137255,0.24527567465267522,0.3914497415673887,0.040995947089428594,0.29411764705882354,0.43243243243243246,184
with_fe,PAH,dnn,f1_raw,0.35,0.7626822157434402,0.6987179487179487,0.8395378690629012,0.4285049286045203,0.9085365853658537,0.8514285714285714,0.9738562091503268,0.23452610351826988,0.3722648083623693,0.01635815832810849,0.34146341463414637,0.38095238095238093,184
with_fe,PAH,dnn,f1_8020,0.46,0.7344782034346103,0.7564625850340136,0.7137355584082157,0.43937790666140164,0.8881578947368421,0.8940397350993378,0.8823529411764706,0.3572957188979175,0.4467557603686636,0.05486211095014954,0.2857142857142857,0.5,184
with_fe,PAH,dnn,mcc_8020,0.49,0.7142857142857143,0.7680945347119645,0.6675224646983312,0.4272986038788669,0.87248322147651,0.896551724137931,0.8496732026143791,0.3350091062023465,0.452049205851208,0.06071599333400683,0.2962962962962963,0.5161290322580645,184
with_fe,PAH,nn_ft,f1_raw,0.36,0.8535414165666266,0.8015783540022547,0.9127086007702182,0.6607464201305154,0.8646864686468647,0.8733333333333333,0.8562091503267973,0.2346357364154727,0.39201118189211165,0.05454525130373307,0.25806451612903225,0.45714285714285713,184
with_fe,PAH,nn_ft,f1_8020,0.42,0.8370860927152318,0.8645690834473324,0.8112965340179717,0.6580680288542852,0.8442906574394463,0.8970588235294118,0.7973856209150327,0.2947319468566414,0.4377265013402944,0.07067926025298554,0.3076923076923077,0.5333333333333333,184
with_fe,PAH,nn_ft,mcc_8020,0.42,0.8370860927152318,0.8645690834473324,0.8112965340179717,0.6580680288542852,0.8442906574394463,0.8970588235294118,0.7973856209150327,0.2947319468566414,0.4377265013402944,0.07067926025298554,0.3076923076923077,0.5333333333333333,184
with_fe,PAH,dnn_ft,f1_raw,0.36,0.8609970674486803,0.7926565874730022,0.9422336328626444,0.6763466187134456,0.8888888888888888,0.8641975308641975,0.9150326797385621,0.23689917422152923,0.38714217977375875,0.0367696808450616,0.29642857142857143,0.42105263157894735,184
with_fe,PAH,dnn_ft,f1_8020,0.48,0.8462055070517126,0.8873239436619719,0.8087291399229781,0.684287796994671,0.8472222222222222,0.9037037037037037,0.7973856209150327,0.32010230613614976,0.44898638373121125,0.07483641212615376,0.26575,0.5517241379310345,184
with_fe,PAH,dnn_ft,mcc_8020,0.48,0.8462055070517126,0.8873239436619719,0.8087291399229781,0.684287796994671,0.8472222222222222,0.9037037037037037,0.7973856209150327,0.32010230613614976,0.44898638373121125,0.07483641212615376,0.26575,0.5517241379310345,184
with_fe,PAH,stack_lr,f1_raw,0.41,0.8740458015267175,0.8663303909205549,0.8818998716302953,0.7216700824602138,0.8976897689768977,0.9066666666666666,0.8888888888888888,0.4216936891903729,0.47455860104135966,0.05521976562303664,0.3076923076923077,0.5333333333333333,184
with_fe,PAH,stack_lr,f1_8020,0.66,0.8416723783413297,0.9029411764705882,0.7881899871630296,0.685987335483573,0.8719723183391004,0.9264705882352942,0.8235294117647058,0.42700189373864633,0.5151407027754854,0.08497278357261773,0.30324675324675326,0.6153846153846154,184
with_fe,PAH,stack_lr,mcc_8020,0.66,0.8416723783413297,0.9029411764705882,0.7881899871630296,0.685987335483573,0.8719723183391004,0.9264705882352942,0.8235294117647058,0.42700189373864633,0.5151407027754854,0.08497278357261773,0.30324675324675326,0.6153846153846154,184
with_fe,PAH,stack_gbm,f1_raw,0.39,0.8995686999383857,0.8649289099526066,0.9370988446726572,0.7726118973883971,0.8802588996763754,0.8717948717948718,0.8888888888888888,0.2539744081337152,0.3953172905525845,0.04094981206887245,0.30303030303030304,0.4444444444444444,184
with_fe,PAH,stack_gbm,f1_8020,0.76,0.8739376770538244,0.9747235387045814,0.79204107830552,0.7701854957943178,0.8088235294117647,0.9243697478991597,0.7189542483660131,0.3356453673179518,0.47031060655591544,0.11067951710268585,0.2306578947368421,0.64,184
with_fe,PAH,stack_gbm,mcc_8020,0.76,0.8739376770538244,0.9747235387045814,0.79204107830552,0.7701854957943178,0.8088235294117647,0.9243697478991597,0.7189542483660131,0.3356453673179518,0.47031060655591544,0.11067951710268585,0.2306578947368421,0.64,184
