col,n,mean,std,mn,mx,q50,miss,nuniq,is_bin,prev,in01,has_neg,skew,lgroup
phylop__phylop470_mamm,57859,5.047280353963947,4.7887036082317485,-20.0,11.936,5.82,0.08830342089091281,13960,False,,False,True,-0.6901915488760553,CONS_RAW
phylop__phylop470_mamm_r,57859,0.49982183048445356,0.29368901305794676,0.00162,0.99985,0.50076,0.08830342089091281,13673,False,,True,False,0.035063681494065094,CONS_RAW
phylop__phylop17_primate,57859,0.35547098982007985,0.6218880175329032,-10.262,0.756,0.599,0.08830342089091281,2554,False,,False,True,-3.1472948246524113,CONS_RAW
phylop__phylop17_primate_r,57859,0.4573400629115608,0.2834459926022072,0.0,0.94297,0.4025,0.08830342089091281,2359,False,,True,False,0.07053978245933663,CONS_RAW
polyphen2__hdiv_rank,57302,0.5053190550068061,0.3277402395866726,0.02946,0.90584,0.50927,0.09708018845626586,1001,False,,True,False,-0.06726903774167702,SCORE
polyphen2__hvar_rank,57302,0.4952560818121531,0.3347945355401434,0.01387,0.97372,0.48916,0.09708018845626586,1001,False,,True,False,0.028541039597109793,SCORE
primateai__primateai_score,60496,0.5559284637475983,0.21515576780866424,0.118728414178,0.979925274849,0.5488110780715,0.046751650568047524,60050,False,,True,False,0.09197134629414258,SCORE
primateai__primateai_rankscore,60496,0.47097835460195714,0.3040296951580323,0.0,0.99998,0.4569,0.046751650568047524,42215,False,,True,False,0.12230135237834952,SCORE01
provean__score,61263,-2.896971908003199,2.8609654476628457,-14.0,13.57,-2.23,0.03466586830121488,1783,False,,False,True,-0.7249249945406535,SCORE
provean__rankscore,61263,0.5010390888464489,0.32044036971630946,0.0,0.99995,0.50012,0.03466586830121488,1716,False,,True,False,-0.0034670570540113557,SCORE01
regeneron__ALL_AC,50763,56671.7718810945,216298.99322604245,1.0,1643958.0,751.0,0.200116603375195,17043,False,,False,False,5.046475858074682,OTHER
regeneron__ALL_AN,50763,1624394.2844000552,80721.75618147962,442226.0,1643958.0,1643946.0,0.200116603375195,2739,False,,False,False,-4.094571543222696,OTHER
regeneron__ALL_AF,50763,0.0346991471345186,0.13219206416238896,6.082880463e-07,1.0,0.0004641243439605,0.200116603375195,35629,False,,True,False,5.0278683093539085,OTHER
regulomedb__ra,311,4.768488745980707,0.8859680138961746,4.0,7.0,5.0,0.9941225596016576,4,False,,False,False,1.193386885824856,OTHER
regulomedb__tf_binding,373,0.5683646112600537,0.49596951435988285,0.0,1.0,1.0,0.9941225596016576,2,True,0.5683646112600537,True,False,-0.2760509891298252,OTHER
regulomedb__dnase_peak,373,0.8552278820375335,0.35234355801747835,0.0,1.0,1.0,0.9941225596016576,2,True,0.8552278820375335,True,False,-2.0190805838976846,OTHER
regulomedb__motif,373,0.32707774798927614,0.46977606981088116,0.0,1.0,0.0,0.9941225596016576,2,True,0.32707774798927614,True,False,0.7371789647519508,OTHER
regulomedb__dnase_footprint,373,0.1447721179624665,0.3523435580174784,0.0,1.0,0.0,0.9941225596016576,2,True,0.1447721179624665,True,False,2.0190805838976833,OTHER
regulomedb__eqtl,373,0.021447721179624665,0.1450659678504754,0.0,1.0,0.0,0.9941225596016576,2,True,0.021447721179624665,True,False,6.606581401013629,OTHER
regulomedb__matched_tf_motif,373,0.02680965147453083,0.16174371973693624,0.0,1.0,0.0,0.9941225596016576,2,True,0.02680965147453083,True,False,5.858971599979504,OTHER
regulomedb__matched_dnase_footprint,373,0.01876675603217158,0.1358825464095719,0.0,1.0,0.0,0.9941225596016576,2,True,0.01876675603217158,True,False,7.092590497750058,OTHER
revel__score,61464,0.42942421580111934,0.35201059941300566,0.0,1.0,0.302,0.03149866851551297,1001,False,,True,False,0.37122078482890447,SCORE
revel__rankscore,61464,0.5940285051412209,0.33345227224844043,3e-05,0.99999,0.6229,0.03149866851551297,999,False,,True,False,-0.24216459178848165,SCORE01
segway__sum_score,10450,464.99843853043063,571.912344178381,0.004885,6843.159473,257.874283,0.8353371255692293,3855,False,,False,False,1.8674675555456253,OTHER
segway__mean_score,10450,0.10224274198755008,0.08331741637114792,4.885e-05,0.306596271852,0.0828703376471,0.8353371255692293,3854,False,,True,False,0.4073823290444329,OTHER
sift__score,61234,0.18438341444295656,0.2750423001154017,0.0,1.0,0.037,0.03512282747427635,1001,False,,True,False,1.67542360140339,SCORE
sift__rankscore,61234,0.8158007847722712,0.27476753258281894,0.000999000999001,1.0,0.9630369630369632,0.03512282747427635,1001,False,,True,False,-1.6754236014033907,SCORE01
sift__med,61234,2.939878172257243,0.45825379711423214,1.93,4.32,2.78,0.03512282747427635,228,False,,False,False,1.1796377685447872,SCORE
sift__seqs,61234,68.82877159747852,77.15211069255099,2.0,400.0,41.0,0.03512282747427635,399,False,,False,False,2.4323859678752635,SCORE
sift__multsite,46081,1.0,0.0,1.0,1.0,1.0,0.27389187400532594,1,True,1.0,True,False,0.0,SCORE
siphy__logodds,62633,12.007485887631121,5.317785804384111,0.0022,33.2719,12.5259,0.013078486677276523,45133,False,,False,False,-0.255038059277474,CONS_RAW
siphy__logodds_rank,62633,0.5389972383567767,0.29857918068498035,0.0,0.99999,0.5525,0.013078486677276523,31618,False,,True,False,-0.14009555017657246,CONS_RAW
spliceai__ds_ag,3676,0.09518514689880306,0.1781206232652092,0.0,0.997,0.0004,0.9420764855112428,1230,False,,True,False,2.665231494594141,OTHER
spliceai__ds_al,3676,0.03934050598476605,0.110515263006782,0.0,0.9979,0.0,0.9420764855112428,745,False,,True,False,4.640148283323273,OTHER
spliceai__ds_dg,3676,0.12146504352557126,0.23494721624494683,0.0,0.9989,0.0003,0.9420764855112428,1274,False,,True,False,2.257336695089794,OTHER
spliceai__ds_dl,3676,0.14474447769314472,0.27439787877142513,0.0,0.9982,0.0,0.9420764855112428,1248,False,,True,False,1.933611567018903,OTHER
spliceai__dp_ag,3676,-0.499727965179543,20.699252342657804,-50.0,50.0,0.0,0.9420764855112428,101,False,,False,True,0.02651418324380734,OTHER
spliceai__dp_al,3676,0.020946681175190423,27.087127686176405,-50.0,50.0,0.0,0.9420764855112428,101,False,,False,True,-0.000858531528779389,OTHER
spliceai__dp_dg,3676,0.7880848748639826,21.227398019979855,-50.0,50.0,0.0,0.9420764855112428,101,False,,False,True,0.053015453217420516,OTHER
spliceai__dp_dl,3676,-0.36996735582154516,24.58955502163875,-50.0,50.0,0.0,0.9420764855112428,101,False,,False,True,0.05582906226135965,OTHER
swissprot_binding__pubmed,181,20499876.453038674,6184135.355395216,1303211.0,32817466.0,20519495.0,0.9961709972740022,64,False,,False,False,-0.49861469364803873,OTHER
swissprot_domains__repeat,168,7.857142857142857,9.2899312659232,1.0,43.0,4.0,0.950538108819312,30,False,,False,False,1.907409740057961,OTHER
swissprot_domains__pubmed,1251,23327764.06155076,8681373.764149802,1350662.0,37041148.0,26753910.0,0.9754660195704584,154,False,,False,False,-0.9034246771552359,OTHER
swissprot_ptm__pubmed,510,15580927.743137255,8934854.828344649,486087.0,35273390.0,15340161.0,0.9886863211635126,173,False,,False,False,0.0830581904367199,OTHER
thousandgenomes__af,32579,0.05564955627298483,0.15821957173581086,0.0,1.0,0.0043929712460063,0.4866457620976002,2923,False,,True,False,3.9233757809576884,FREQ
thousandgenomes__afr_af,32579,0.06314966279663037,0.165169581978033,0.0,1.0,0.0037821482602118,0.4866457620976002,1336,False,,True,False,3.8722225874005125,FREQ
thousandgenomes__amr_af,32579,0.05388770027321557,0.16169637606576664,0.0,1.0,0.0014409221902017,0.4866457620976002,760,False,,True,False,3.921696271203465,OTHER
thousandgenomes__eas_af,32579,0.052928774329876416,0.17111194653263112,0.0,1.0,0.0,0.4866457620976002,999,False,,True,False,3.9223397210372637,OTHER
thousandgenomes__eur_af,32579,0.05261335104890537,0.16304791217735792,0.0,1.0,0.0,0.4866457620976002,1017,False,,True,False,3.953493726026482,OTHER
thousandgenomes__sas_af,32579,0.052684816045272205,0.16337435320699817,0.0,1.0,0.0,0.4866457620976002,989,False,,True,False,3.922532560596785,OTHER
thousandgenomes_ad_mixed_american__clm_af,32579,0.053944440982635865,0.16146194847336015,0.0,1.0,0.0,0.4866457620976002,237,False,,True,False,3.915129202478771,OTHER
thousandgenomes_ad_mixed_american__mxl_af,32579,0.05358385258397536,0.16416511861534122,0.0,1.0,0.0,0.4866457620976002,158,False,,True,False,3.9223180391844825,OTHER
thousandgenomes_ad_mixed_american__pel_af,32579,0.053550693507340597,0.1695675978430268,0.0,1.0,0.0,0.4866457620976002,217,False,,True,False,3.9076405203236484,OTHER
thousandgenomes_ad_mixed_american__pur_af,32579,0.05429904398373349,0.16004913155225461,0.0,1.0,0.0,0.4866457620976002,264,False,,True,False,3.9265616950866935,OTHER
thousandgenomes_african__asw_af,32579,0.06100903088532841,0.16125594853295225,0.0,1.0,0.0081967213114754,0.4866457620976002,172,False,,True,False,3.8780033487417813,OTHER
thousandgenomes_african__acb_af,32579,0.06260046313593869,0.16392572919324955,0.0,1.0,0.0052083333333333,0.4866457620976002,253,False,,True,False,3.8648847515860423,FREQ
thousandgenomes_african__esn_af,32579,0.06419945434140108,0.16800348241999385,0.0,1.0,0.0,0.4866457620976002,261,False,,True,False,3.8268008549833192,OTHER
thousandgenomes_african__gwd_af,32579,0.06325661440173455,0.16732047110596196,0.0,1.0,0.0,0.4866457620976002,294,False,,True,False,3.8392103917656764,OTHER
thousandgenomes_african__lwk_af,32579,0.062324627090273664,0.1658031830857551,0.0,1.0,0.0,0.4866457620976002,253,False,,True,False,3.8735368338007197,OTHER
thousandgenomes_african__msl_af,32579,0.06389861668830334,0.16739434882745696,0.0,1.0,0.0,0.4866457620976002,228,False,,True,False,3.8322030436097387,OTHER
thousandgenomes_african__yri_af,32579,0.06394397630297756,0.1674075120616848,0.0,1.0,0.0,0.4866457620976002,278,False,,True,False,3.8417181439772095,OTHER
thousandgenomes_east_asian__cdx_af,32579,0.05303686208075481,0.17250212677539287,0.0,1.0,0.0,0.4866457620976002,238,False,,True,False,3.909453049006148,OTHER
thousandgenomes_east_asian__chb_af,32579,0.05288387309175575,0.17132915621872224,0.0,1.0,0.0,0.4866457620976002,258,False,,True,False,3.926274224638247,OTHER
thousandgenomes_east_asian__jpt_af,32579,0.05306409191833045,0.1721087564591803,0.0,1.0,0.0,0.4866457620976002,252,False,,True,False,3.9153409726254145,OTHER
thousandgenomes_east_asian__khv_af,32579,0.05280637387067747,0.1712351421073897,0.0,1.0,0.0,0.4866457620976002,254,False,,True,False,3.918868058231181,OTHER
thousandgenomes_east_asian__chs_af,32579,0.05285836379621651,0.17166889764148785,0.0,1.0,0.0,0.4866457620976002,258,False,,True,False,3.9256230267396566,OTHER
thousandgenomes_european__gbr_af,32579,0.05258523991991778,0.16374200136694345,0.0,1.0,0.0,0.4866457620976002,229,False,,True,False,3.9492288978029566,OTHER
thousandgenomes_european__ibs_af,32579,0.05266139919270281,0.16316509391532813,0.0,1.0,0.0,0.4866457620976002,265,False,,True,False,3.9532052071236423,OTHER
thousandgenomes_european__fin_af,32579,0.052786712934929564,0.16442889454589482,0.0,1.0,0.0,0.4866457620976002,249,False,,True,False,3.9416186496202092,OTHER
thousandgenomes_european__tsi_af,32579,0.05262419011849815,0.1634875397022284,0.0,1.0,0.0,0.4866457620976002,263,False,,True,False,3.9459600552348064,OTHER
thousandgenomes_european__ceu_af,32579,0.05240213237273969,0.1634033472269917,0.0,1.0,0.0,0.4866457620976002,247,False,,True,False,3.9586851348069385,OTHER
thousandgenomes_south_asian__beb_af,32579,0.05280867297057637,0.16423222143024335,0.0,1.0,0.0,0.4866457620976002,216,False,,True,False,3.910057457753721,OTHER
thousandgenomes_south_asian__gih_af,32579,0.05254664712939252,0.16338036630133582,0.0,1.0,0.0,0.4866457620976002,251,False,,True,False,3.930602471094423,OTHER
thousandgenomes_south_asian__itu_af,32579,0.05264309000303645,0.16427005426724484,0.0,1.0,0.0,0.4866457620976002,253,False,,True,False,3.919308096884927,OTHER
thousandgenomes_south_asian__pjl_af,32579,0.0527341551817633,0.1633502269036028,0.0,1.0,0.0,0.4866457620976002,228,False,,True,False,3.9239255838212794,OTHER
thousandgenomes_south_asian__stu_af,32579,0.05271467207363754,0.1641757379593245,0.0,1.0,0.0,0.4866457620976002,252,False,,True,False,3.9146538034417904,OTHER
uk10k_cohort__uk10k_twins_ac,18722,318.49786347612434,751.8904957372222,0.0,3708.0,14.0,0.7049934607566614,2223,False,,False,False,2.937624599158403,OTHER
uk10k_cohort__uk10k_twins_af,18722,0.08589478518773576,0.20277521460011388,0.0,1.0,0.0037756202804746,0.7049934607566614,2223,False,,True,False,2.937624599158403,OTHER
uk10k_cohort__uk10k_alspac_ac,18722,330.5481252002991,779.8789903084677,0.0,3854.0,15.0,0.7049934607566614,2294,False,,False,False,2.9410790872178296,OTHER
uk10k_cohort__uk10k_alspac_af,18722,0.0860083308116423,0.20274006682903883,0.0,1.0,0.0038920601971977,0.7049934607566614,2402,False,,True,False,2.936412162784641,OTHER
uk10k_cohort__uk10k_ac,18722,649.0459886764235,1531.5370706593044,1.0,7562.0,29.0,0.7049934607566614,3108,False,,False,False,2.9389475615726552,OTHER
uk10k_cohort__uk10k_af,18722,0.08595269842192466,0.20274457279742822,0.000132240148109,1.0,0.00383496429516,0.7049934607566614,3250,False,,True,False,2.937089098012335,OTHER
varity_r__varity_r,57258,0.42467437095443084,0.37317801391261335,0.0069085117,0.9987392,0.26490576499999996,0.09777350582229015,56826,False,,True,False,0.3761520689078778,OTHER
varity_r__varity_er,57258,0.3939253366377537,0.3473156191278493,0.011363471,0.9971419,0.23910884,0.09777350582229015,56865,False,,True,False,0.49651085595911554,OTHER
varity_r__varity_r_loo,57258,0.42562864798295796,0.372354152419814,0.0069085117429494,0.9987484,0.2702785428907776,0.09777350582229015,56876,False,,True,False,0.3719148933833649,OTHER
varity_r__varity_er_loo,57258,0.3937239570540902,0.3468457489178872,0.0113634709268808,0.9971418976783752,0.23964884226963046,0.09777350582229015,56877,False,,True,False,0.4986934773943426,OTHER
vest__score,61138,0.5155294088782754,0.3521084582682858,0.0,1.0,0.4785,0.036635519909238454,1000,False,,True,False,0.048490997732360284,SCORE
vest__pval,61138,0.3206265515718539,0.3357612964700962,0.0,1.0,0.19684,0.036635519909238454,1010,False,,True,False,0.6822842372153041,SCORE
tagsampler__numsample,63463,1.0,0.0,1.0,1.0,1.0,0.0,1,True,1.0,True,False,0.0,OTHER
