rank,feature,prefix,kind,transform,imputation,na_fraction,accuracy,f1,recall,precision
1,AL_66,AL,numeric,raw,mean,0.5806,0.8533,0.9185,1.0,0.8493
2,AL_66,AL,numeric,raw,median,0.5806,0.8533,0.9185,1.0,0.8493
3,AL_20,AL,numeric,raw,median,0.672,0.8533,0.9173,0.9839,0.8592
4,AL_20,AL,numeric,sig4figs,median,0.672,0.8533,0.9173,0.9839,0.8592
5,AL_300,AL,numeric,raw,median,0.3387,0.8533,0.9173,0.9839,0.8592
6,AL_16,AL,numeric,significand,mean,0.672,0.84,0.9118,1.0,0.8378
7,AL_16,AL,numeric,significand,median,0.672,0.84,0.9118,1.0,0.8378
8,AL_49,AL,numeric,raw,mean,0.5806,0.84,0.9118,1.0,0.8378
9,AL_49,AL,numeric,raw,median,0.5806,0.84,0.9118,1.0,0.8378
10,AL_49,AL,numeric,sig4figs,mean,0.5806,0.84,0.9118,1.0,0.8378
11,AL_49,AL,numeric,sig4figs,median,0.5806,0.84,0.9118,1.0,0.8378
12,AL_52,AL,numeric,raw,mean,0.5806,0.84,0.9118,1.0,0.8378
13,AL_52,AL,numeric,sig4figs,mean,0.5806,0.84,0.9118,1.0,0.8378
14,AL_60,AL,numeric,raw,mean,0.5806,0.84,0.9118,1.0,0.8378
15,AL_60,AL,numeric,raw,median,0.5806,0.84,0.9118,1.0,0.8378
16,AL_60,AL,numeric,sig4figs,mean,0.5806,0.84,0.9118,1.0,0.8378
17,AL_60,AL,numeric,sig4figs,median,0.5806,0.84,0.9118,1.0,0.8378
18,AL_67,AL,numeric,significand,mean,0.5806,0.84,0.9118,1.0,0.8378
19,AL_67,AL,numeric,significand,median,0.5806,0.84,0.9118,1.0,0.8378
20,AL_91,AL,numeric,significand,mean,0.6129,0.84,0.9118,1.0,0.8378
21,AL_91,AL,numeric,significand,median,0.6129,0.84,0.9118,1.0,0.8378
22,AL_96,AL,numeric,significand,mean,0.6129,0.84,0.9118,1.0,0.8378
23,AL_96,AL,numeric,significand,median,0.6129,0.84,0.9118,1.0,0.8378
24,AL_138,AL,numeric,raw,median,0.457,0.84,0.9118,1.0,0.8378
25,AL_138,AL,numeric,significand,mean,0.457,0.84,0.9118,1.0,0.8378
26,AL_138,AL,numeric,significand,median,0.457,0.84,0.9118,1.0,0.8378
27,AL_138,AL,numeric,sig4figs,median,0.457,0.84,0.9118,1.0,0.8378
28,AL_156,AL,numeric,raw,median,0.457,0.84,0.9118,1.0,0.8378
29,AL_156,AL,numeric,sig4figs,median,0.457,0.84,0.9118,1.0,0.8378
30,AL_177,AL,numeric,significand,mean,0.457,0.84,0.9118,1.0,0.8378
31,AL_177,AL,numeric,significand,median,0.457,0.84,0.9118,1.0,0.8378
32,AL_229,AL,numeric,raw,mean,0.6505,0.84,0.9118,1.0,0.8378
33,AL_229,AL,numeric,raw,median,0.6505,0.84,0.9118,1.0,0.8378
34,AL_229,AL,numeric,sig4figs,mean,0.6505,0.84,0.9118,1.0,0.8378
35,AL_229,AL,numeric,sig4figs,median,0.6505,0.84,0.9118,1.0,0.8378
36,AL_278,AL,numeric,significand,median,0.6505,0.84,0.9118,1.0,0.8378
37,AL_66,AL,numeric,sig4figs,mean,0.5806,0.84,0.9104,0.9839,0.8472
38,AL_66,AL,numeric,sig4figs,median,0.5806,0.84,0.9104,0.9839,0.8472
39,AL_118,AL,numeric,significand,mean,0.457,0.84,0.9104,0.9839,0.8472
40,AL_118,AL,numeric,significand,median,0.457,0.84,0.9104,0.9839,0.8472
41,AL_211,AL,numeric,sig4figs,mean,0.6505,0.84,0.9104,0.9839,0.8472
42,AL_211,AL,numeric,sig4figs,median,0.6505,0.84,0.9104,0.9839,0.8472
43,AL_20,AL,numeric,raw,mean,0.672,0.84,0.9091,0.9677,0.8571
44,AL_20,AL,numeric,sig4figs,mean,0.672,0.84,0.9091,0.9677,0.8571
45,AL_300,AL,numeric,sig4figs,mean,0.3387,0.84,0.9091,0.9677,0.8571
46,AL_147,AL,numeric,sig4figs,mean,0.457,0.84,0.9077,0.9516,0.8676
47,AL_1,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
48,AL_1,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
49,AL_1,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
50,AL_1,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
51,AL_1,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
52,AL_1,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
53,AL_2,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
54,AL_2,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
55,AL_2,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
56,AL_2,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
57,AL_2,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
58,AL_2,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
59,AL_3,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
60,AL_3,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
61,AL_3,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
62,AL_3,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
63,AL_3,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
64,AL_3,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
65,AL_4,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
66,AL_4,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
67,AL_4,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
68,AL_4,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
69,AL_4,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
70,AL_4,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
71,AL_5,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
72,AL_5,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
73,AL_5,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
74,AL_5,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
75,AL_5,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
76,AL_5,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
77,AL_6,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
78,AL_6,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
79,AL_6,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
80,AL_6,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
81,AL_6,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
82,AL_6,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
83,AL_16,AL,numeric,raw,mean,0.672,0.8267,0.9051,1.0,0.8267
84,AL_16,AL,numeric,sig4figs,mean,0.672,0.8267,0.9051,1.0,0.8267
85,AL_19,AL,numeric,raw,mean,0.672,0.8267,0.9051,1.0,0.8267
86,AL_19,AL,numeric,raw,median,0.672,0.8267,0.9051,1.0,0.8267
87,AL_19,AL,numeric,significand,mean,0.672,0.8267,0.9051,1.0,0.8267
88,AL_19,AL,numeric,significand,median,0.672,0.8267,0.9051,1.0,0.8267
89,AL_19,AL,numeric,sig4figs,mean,0.672,0.8267,0.9051,1.0,0.8267
90,AL_19,AL,numeric,sig4figs,median,0.672,0.8267,0.9051,1.0,0.8267
91,AL_27,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
92,AL_27,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
93,AL_27,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
94,AL_27,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
95,AL_27,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
96,AL_27,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
97,AL_28,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
98,AL_28,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
99,AL_28,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
100,AL_28,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
101,AL_28,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
102,AL_28,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
103,AL_29,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
104,AL_29,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
105,AL_29,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
106,AL_29,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
107,AL_29,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
108,AL_29,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
109,AL_30,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
110,AL_30,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
111,AL_30,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
112,AL_30,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
113,AL_30,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
114,AL_30,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
115,AL_31,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
116,AL_31,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
117,AL_31,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
118,AL_31,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
119,AL_31,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
120,AL_31,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
121,AL_32,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
122,AL_32,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
123,AL_32,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
124,AL_32,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
125,AL_32,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
126,AL_32,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
127,AL_33,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
128,AL_33,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
129,AL_33,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
130,AL_33,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
131,AL_33,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
132,AL_33,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
133,AL_34,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
134,AL_34,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
135,AL_34,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
136,AL_34,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
137,AL_34,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
138,AL_34,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
139,AL_35,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
140,AL_35,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
141,AL_35,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
142,AL_35,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
143,AL_35,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
144,AL_35,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
145,AL_36,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
146,AL_36,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
147,AL_36,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
148,AL_36,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
149,AL_36,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
150,AL_36,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
151,AL_37,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
152,AL_37,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
153,AL_37,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
154,AL_37,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
155,AL_37,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
156,AL_37,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
157,AL_38,AL,numeric,raw,mean,0.9624,0.8267,0.9051,1.0,0.8267
158,AL_38,AL,numeric,raw,median,0.9624,0.8267,0.9051,1.0,0.8267
159,AL_38,AL,numeric,significand,mean,0.9624,0.8267,0.9051,1.0,0.8267
160,AL_38,AL,numeric,significand,median,0.9624,0.8267,0.9051,1.0,0.8267
161,AL_38,AL,numeric,sig4figs,mean,0.9624,0.8267,0.9051,1.0,0.8267
162,AL_38,AL,numeric,sig4figs,median,0.9624,0.8267,0.9051,1.0,0.8267
163,AL_39,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
164,AL_39,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
165,AL_41,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
166,AL_41,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
167,AL_41,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
168,AL_41,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
169,AL_41,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
170,AL_41,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
171,AL_42,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
172,AL_42,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
173,AL_42,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
174,AL_42,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
175,AL_42,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
176,AL_42,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
177,AL_44,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
178,AL_44,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
179,AL_44,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
180,AL_44,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
181,AL_44,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
182,AL_44,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
183,AL_45,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
184,AL_45,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
185,AL_45,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
186,AL_45,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
187,AL_47,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
188,AL_47,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
189,AL_47,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
190,AL_47,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
191,AL_47,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
192,AL_47,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
193,AL_48,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
194,AL_48,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
195,AL_48,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
196,AL_48,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
197,AL_48,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
198,AL_48,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
199,AL_50,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
200,AL_50,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
201,AL_50,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
202,AL_50,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
203,AL_50,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
204,AL_50,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
205,AL_51,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
206,AL_51,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
207,AL_51,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
208,AL_51,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
209,AL_51,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
210,AL_51,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
211,AL_53,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
212,AL_53,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
213,AL_53,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
214,AL_53,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
215,AL_53,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
216,AL_53,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
217,AL_54,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
218,AL_54,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
219,AL_54,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
220,AL_54,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
221,AL_54,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
222,AL_54,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
223,AL_56,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
224,AL_56,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
225,AL_56,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
226,AL_56,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
227,AL_56,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
228,AL_56,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
229,AL_57,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
230,AL_57,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
231,AL_59,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
232,AL_59,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
233,AL_59,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
234,AL_59,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
235,AL_59,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
236,AL_59,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
237,AL_62,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
238,AL_62,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
239,AL_62,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
240,AL_62,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
241,AL_62,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
242,AL_62,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
243,AL_63,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
244,AL_63,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
245,AL_63,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
246,AL_63,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
247,AL_63,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
248,AL_63,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
249,AL_64,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
250,AL_64,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
251,AL_64,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
252,AL_64,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
253,AL_65,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
254,AL_65,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
255,AL_65,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
256,AL_65,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
257,AL_65,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
258,AL_65,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
259,AL_68,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
260,AL_68,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
261,AL_68,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
262,AL_68,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
263,AL_68,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
264,AL_68,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
265,AL_70,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
266,AL_70,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
267,AL_71,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
268,AL_71,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
269,AL_71,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
270,AL_71,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
271,AL_71,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
272,AL_71,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
273,AL_72,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
274,AL_72,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
275,AL_72,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
276,AL_72,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
277,AL_72,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
278,AL_72,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
279,AL_74,AL,numeric,raw,mean,0.5806,0.8267,0.9051,1.0,0.8267
280,AL_74,AL,numeric,raw,median,0.5806,0.8267,0.9051,1.0,0.8267
281,AL_74,AL,numeric,significand,mean,0.5806,0.8267,0.9051,1.0,0.8267
282,AL_74,AL,numeric,significand,median,0.5806,0.8267,0.9051,1.0,0.8267
283,AL_74,AL,numeric,sig4figs,mean,0.5806,0.8267,0.9051,1.0,0.8267
284,AL_74,AL,numeric,sig4figs,median,0.5806,0.8267,0.9051,1.0,0.8267
285,AL_75,AL,numeric,raw,mean,0.6129,0.8267,0.9051,1.0,0.8267
286,AL_75,AL,numeric,raw,median,0.6129,0.8267,0.9051,1.0,0.8267
287,AL_75,AL,numeric,significand,mean,0.6129,0.8267,0.9051,1.0,0.8267
288,AL_75,AL,numeric,significand,median,0.6129,0.8267,0.9051,1.0,0.8267
289,AL_75,AL,numeric,sig4figs,mean,0.6129,0.8267,0.9051,1.0,0.8267
290,AL_75,AL,numeric,sig4figs,median,0.6129,0.8267,0.9051,1.0,0.8267
291,AL_77,AL,numeric,raw,mean,0.6129,0.8267,0.9051,1.0,0.8267
292,AL_77,AL,numeric,raw,median,0.6129,0.8267,0.9051,1.0,0.8267
293,AL_77,AL,numeric,significand,mean,0.6129,0.8267,0.9051,1.0,0.8267
294,AL_77,AL,numeric,significand,median,0.6129,0.8267,0.9051,1.0,0.8267
295,AL_77,AL,numeric,sig4figs,mean,0.6129,0.8267,0.9051,1.0,0.8267
296,AL_77,AL,numeric,sig4figs,median,0.6129,0.8267,0.9051,1.0,0.8267
297,AL_78,AL,numeric,raw,mean,0.6129,0.8267,0.9051,1.0,0.8267
298,AL_78,AL,numeric,raw,median,0.6129,0.8267,0.9051,1.0,0.8267
299,AL_78,AL,numeric,significand,mean,0.6129,0.8267,0.9051,1.0,0.8267
300,AL_78,AL,numeric,significand,median,0.6129,0.8267,0.9051,1.0,0.8267
301,AL_78,AL,numeric,sig4figs,mean,0.6129,0.8267,0.9051,1.0,0.8267
302,AL_78,AL,numeric,sig4figs,median,0.6129,0.8267,0.9051,1.0,0.8267
303,AL_80,AL,numeric,raw,mean,0.6129,0.8267,0.9051,1.0,0.8267
304,AL_80,AL,numeric,raw,median,0.6129,0.8267,0.9051,1.0,0.8267
305,AL_80,AL,numeric,significand,mean,0.6129,0.8267,0.9051,1.0,0.8267
306,AL_80,AL,numeric,significand,median,0.6129,0.8267,0.9051,1.0,0.8267
307,AL_80,AL,numeric,sig4figs,mean,0.6129,0.8267,0.9051,1.0,0.8267
308,AL_80,AL,numeric,sig4figs,median,0.6129,0.8267,0.9051,1.0,0.8267
309,AL_81,AL,numeric,raw,mean,0.6129,0.8267,0.9051,1.0,0.8267
310,AL_81,AL,numeric,raw,median,0.6129,0.8267,0.9051,1.0,0.8267
311,AL_81,AL,numeric,significand,mean,0.6129,0.8267,0.9051,1.0,0.8267
312,AL_81,AL,numeric,significand,median,0.6129,0.8267,0.9051,1.0,0.8267
313,AL_81,AL,numeric,sig4figs,mean,0.6129,0.8267,0.9051,1.0,0.8267
314,AL_81,AL,numeric,sig4figs,median,0.6129,0.8267,0.9051,1.0,0.8267
